reporting country	age	employment status	sex	time	WORK02: Employment and unemployment
Denmark	35-44 years	Labour force, number of persons	Women	2014	319100.0
Denmark	35-44 years	Labour force, number of persons	Women	2015	315200.0
Denmark	35-44 years	Labour force, number of persons	Women	2016	309200.0
Denmark	35-44 years	Labour force, number of persons	Women	2017	301900.0
Denmark	35-44 years	Labour force, number of persons	Women	2018	298600.0
Denmark	35-44 years	Labour force, number of persons	Women	2019	295000.0
Denmark	35-44 years	Labour force, number of persons	Women	2020	286200.0
Denmark	35-44 years	Labour force, number of persons	Women	2021	280400.0
Denmark	35-44 years	Unemployment rate, %	Total	2013	5.8
Denmark	35-44 years	Unemployment rate, %	Total	2014	5.2
Denmark	35-44 years	Unemployment rate, %	Total	2015	4.7
Denmark	35-44 years	Unemployment rate, %	Total	2016	4.3
Denmark	35-44 years	Unemployment rate, %	Total	2017	4.6
Denmark	35-44 years	Unemployment rate, %	Total	2018	3.7
Denmark	35-44 years	Unemployment rate, %	Total	2019	3.5
Denmark	35-44 years	Unemployment rate, %	Total	2020	3.9
Denmark	35-44 years	Unemployment rate, %	Total	2021	3.5
Denmark	35-44 years	Unemployment rate, %	Men	2013	5.1
Denmark	35-44 years	Unemployment rate, %	Men	2014	4.4
Denmark	35-44 years	Unemployment rate, %	Men	2015	4.4
Denmark	35-44 years	Unemployment rate, %	Men	2016	3.6
Denmark	35-44 years	Unemployment rate, %	Men	2017	3.8
Denmark	35-44 years	Unemployment rate, %	Men	2018	3.3
Denmark	35-44 years	Unemployment rate, %	Men	2019	2.9
Denmark	35-44 years	Unemployment rate, %	Men	2020	3.2
Denmark	35-44 years	Unemployment rate, %	Men	2021	3.2
Denmark	35-44 years	Unemployment rate, %	Women	2013	6.5
Denmark	35-44 years	Unemployment rate, %	Women	2014	6.0
Denmark	35-44 years	Unemployment rate, %	Women	2015	5.0
Denmark	35-44 years	Unemployment rate, %	Women	2016	5.1
Denmark	35-44 years	Unemployment rate, %	Women	2017	5.4
Denmark	35-44 years	Unemployment rate, %	Women	2018	4.1
Denmark	35-44 years	Unemployment rate, %	Women	2019	4.1
Denmark	35-44 years	Unemployment rate, %	Women	2020	4.6
Denmark	35-44 years	Unemployment rate, %	Women	2021	3.8
Denmark	35-44 years	Employment rate, %	Total	2013	84.3
Denmark	35-44 years	Employment rate, %	Total	2014	84.6
Denmark	35-44 years	Employment rate, %	Total	2015	84.7
Denmark	35-44 years	Employment rate, %	Total	2016	84.5
Denmark	35-44 years	Employment rate, %	Total	2017	83.7
Denmark	35-44 years	Employment rate, %	Total	2018	84.9
Denmark	35-44 years	Employment rate, %	Total	2019	85.6
Denmark	35-44 years	Employment rate, %	Total	2020	84.3
Denmark	35-44 years	Employment rate, %	Total	2021	84.5
Denmark	35-44 years	Employment rate, %	Men	2013	87.7
Denmark	35-44 years	Employment rate, %	Men	2014	88.9
Denmark	35-44 years	Employment rate, %	Men	2015	88.8
Denmark	35-44 years	Employment rate, %	Men	2016	89.1
Denmark	35-44 years	Employment rate, %	Men	2017	88.1
Denmark	35-44 years	Employment rate, %	Men	2018	88.8
Denmark	35-44 years	Employment rate, %	Men	2019	89.6
Denmark	35-44 years	Employment rate, %	Men	2020	88.5
Denmark	35-44 years	Employment rate, %	Men	2021	89.1
Denmark	35-44 years	Employment rate, %	Women	2013	80.9
Denmark	35-44 years	Employment rate, %	Women	2014	80.1
Denmark	35-44 years	Employment rate, %	Women	2015	80.5
Denmark	35-44 years	Employment rate, %	Women	2016	79.9
Denmark	35-44 years	Employment rate, %	Women	2017	79.2
Denmark	35-44 years	Employment rate, %	Women	2018	80.9
Denmark	35-44 years	Employment rate, %	Women	2019	81.4
Denmark	35-44 years	Employment rate, %	Women	2020	80.0
Denmark	35-44 years	Employment rate, %	Women	2021	79.8
Denmark	45-54 years	Total number of persons in age group	Total	2013	803800.0
Denmark	45-54 years	Total number of persons in age group	Total	2014	807300.0
Denmark	45-54 years	Total number of persons in age group	Total	2015	809100.0
Denmark	45-54 years	Total number of persons in age group	Total	2016	811400.0
Denmark	45-54 years	Total number of persons in age group	Total	2017	814700.0
Denmark	45-54 years	Total number of persons in age group	Total	2018	813500.0
Denmark	45-54 years	Total number of persons in age group	Total	2019	807300.0
Denmark	45-54 years	Total number of persons in age group	Total	2020	800200.0
Denmark	45-54 years	Total number of persons in age group	Total	2021	789400.0
Denmark	45-54 years	Total number of persons in age group	Men	2013	405600.0
Denmark	45-54 years	Total number of persons in age group	Men	2014	407400.0
Denmark	45-54 years	Total number of persons in age group	Men	2015	408200.0
Denmark	45-54 years	Total number of persons in age group	Men	2016	409300.0
Denmark	45-54 years	Total number of persons in age group	Men	2017	410800.0
Denmark	45-54 years	Total number of persons in age group	Men	2018	409700.0
Denmark	45-54 years	Total number of persons in age group	Men	2019	405900.0
Denmark	45-54 years	Total number of persons in age group	Men	2020	401400.0
Denmark	45-54 years	Total number of persons in age group	Men	2021	395500.0
Denmark	45-54 years	Total number of persons in age group	Women	2013	398200.0
Denmark	45-54 years	Total number of persons in age group	Women	2014	399900.0
Denmark	45-54 years	Total number of persons in age group	Women	2015	400900.0
Denmark	45-54 years	Total number of persons in age group	Women	2016	402000.0
Denmark	45-54 years	Total number of persons in age group	Women	2017	403900.0
Denmark	45-54 years	Total number of persons in age group	Women	2018	403800.0
Denmark	45-54 years	Total number of persons in age group	Women	2019	401400.0
Denmark	45-54 years	Total number of persons in age group	Women	2020	398800.0
Denmark	45-54 years	Total number of persons in age group	Women	2021	393900.0
Denmark	45-54 years	Employed, number of persons	Total	2013	664700.0
Denmark	45-54 years	Employed, number of persons	Total	2014	670200.0
Denmark	45-54 years	Employed, number of persons	Total	2015	674800.0
Denmark	45-54 years	Employed, number of persons	Total	2016	682600.0
Denmark	45-54 years	Employed, number of persons	Total	2017	689100.0
Denmark	45-54 years	Employed, number of persons	Total	2018	694600.0
Denmark	45-54 years	Employed, number of persons	Total	2019	688900.0
Denmark	45-54 years	Employed, number of persons	Total	2020	681000.0
Denmark	45-54 years	Employed, number of persons	Total	2021	683800.0
Denmark	45-54 years	Employed, number of persons	Men	2013	341200.0
Denmark	45-54 years	Employed, number of persons	Men	2014	347000.0
Denmark	45-54 years	Employed, number of persons	Men	2015	355100.0
Denmark	45-54 years	Employed, number of persons	Men	2016	354000.0
Denmark	45-54 years	Employed, number of persons	Men	2017	357900.0
Denmark	45-54 years	Employed, number of persons	Men	2018	361700.0
Denmark	45-54 years	Employed, number of persons	Men	2019	359700.0
Denmark	45-54 years	Employed, number of persons	Men	2020	352100.0
Denmark	45-54 years	Employed, number of persons	Men	2021	350500.0
Denmark	45-54 years	Employed, number of persons	Women	2013	323600.0
Denmark	45-54 years	Employed, number of persons	Women	2014	323100.0
Denmark	45-54 years	Employed, number of persons	Women	2015	319700.0
Denmark	45-54 years	Employed, number of persons	Women	2016	328500.0
Denmark	45-54 years	Employed, number of persons	Women	2017	331100.0
Denmark	45-54 years	Employed, number of persons	Women	2018	332900.0
Denmark	45-54 years	Employed, number of persons	Women	2019	329200.0
Denmark	45-54 years	Employed, number of persons	Women	2020	328900.0
Denmark	45-54 years	Employed, number of persons	Women	2021	333300.0
Denmark	45-54 years	Unemployed, number of persons	Total	2013	37400.0
Denmark	45-54 years	Unemployed, number of persons	Total	2014	33700.0
Denmark	45-54 years	Unemployed, number of persons	Total	2015	33900.0
Denmark	45-54 years	Unemployed, number of persons	Total	2016	26900.0
Denmark	45-54 years	Unemployed, number of persons	Total	2017	25500.0
Denmark	45-54 years	Unemployed, number of persons	Total	2018	19800.0
Denmark	45-54 years	Unemployed, number of persons	Total	2019	21400.0
Denmark	45-54 years	Unemployed, number of persons	Total	2020	22400.0
Denmark	45-54 years	Unemployed, number of persons	Total	2021	21400.0
Denmark	45-54 years	Unemployed, number of persons	Men	2013	19200.0
Denmark	45-54 years	Unemployed, number of persons	Men	2014	16900.0
Denmark	45-54 years	Unemployed, number of persons	Men	2015	17000.0
Denmark	45-54 years	Unemployed, number of persons	Men	2016	13200.0
Denmark	45-54 years	Unemployed, number of persons	Men	2017	14000.0
Denmark	45-54 years	Unemployed, number of persons	Men	2018	10500.0
Denmark	45-54 years	Unemployed, number of persons	Men	2019	11000.0
Denmark	45-54 years	Unemployed, number of persons	Men	2020	11200.0
Denmark	45-54 years	Unemployed, number of persons	Men	2021	11200.0
Denmark	45-54 years	Unemployed, number of persons	Women	2013	18200.0
Denmark	45-54 years	Unemployed, number of persons	Women	2014	16900.0
Denmark	45-54 years	Unemployed, number of persons	Women	2015	16900.0
Denmark	45-54 years	Unemployed, number of persons	Women	2016	13700.0
Denmark	45-54 years	Unemployed, number of persons	Women	2017	11500.0
Denmark	45-54 years	Unemployed, number of persons	Women	2018	9500.0
Denmark	45-54 years	Unemployed, number of persons	Women	2019	10400.0
Denmark	45-54 years	Unemployed, number of persons	Women	2020	11100.0
Denmark	45-54 years	Unemployed, number of persons	Women	2021	10200.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2013	101700.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2014	103400.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2015	100400.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2016	101900.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2017	100100.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2018	99100.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2019	97000.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2020	96800.0
Denmark	45-54 years	Not in the labour force, number of persons	Total	2021	84200.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2013	45200.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2014	43500.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2015	36100.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2016	42100.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2017	38900.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2018	37500.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2019	35200.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2020	38100.0
Denmark	45-54 years	Not in the labour force, number of persons	Men	2021	33800.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2013	56400.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2014	59900.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2015	64300.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2016	59800.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2017	61300.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2018	61400.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2019	61800.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2020	58800.0
Denmark	45-54 years	Not in the labour force, number of persons	Women	2021	50400.0
Denmark	45-54 years	Labour force, number of persons	Total	2013	702100.0
Denmark	45-54 years	Labour force, number of persons	Total	2014	703900.0
Denmark	45-54 years	Labour force, number of persons	Total	2015	708700.0
Denmark	45-54 years	Labour force, number of persons	Total	2016	709500.0
Denmark	45-54 years	Labour force, number of persons	Total	2017	714600.0
Denmark	45-54 years	Labour force, number of persons	Total	2018	714400.0
Denmark	45-54 years	Labour force, number of persons	Total	2019	710300.0
Denmark	45-54 years	Labour force, number of persons	Total	2020	703400.0
Denmark	45-54 years	Labour force, number of persons	Total	2021	705200.0
Denmark	45-54 years	Labour force, number of persons	Men	2013	360400.0
Denmark	45-54 years	Labour force, number of persons	Men	2014	363900.0
Denmark	45-54 years	Labour force, number of persons	Men	2015	372100.0
Denmark	45-54 years	Labour force, number of persons	Men	2016	367200.0
Denmark	45-54 years	Labour force, number of persons	Men	2017	371900.0
Denmark	45-54 years	Labour force, number of persons	Men	2018	372200.0
Denmark	45-54 years	Labour force, number of persons	Men	2019	370700.0
Denmark	45-54 years	Labour force, number of persons	Men	2020	363300.0
Denmark	45-54 years	Labour force, number of persons	Men	2021	361700.0
Denmark	45-54 years	Labour force, number of persons	Women	2013	341800.0
Denmark	45-54 years	Labour force, number of persons	Women	2014	340000.0
Denmark	45-54 years	Labour force, number of persons	Women	2015	336600.0
Denmark	45-54 years	Labour force, number of persons	Women	2016	342200.0
Denmark	45-54 years	Labour force, number of persons	Women	2017	342600.0
Denmark	45-54 years	Labour force, number of persons	Women	2018	342400.0
Denmark	45-54 years	Labour force, number of persons	Women	2019	339600.0
Denmark	45-54 years	Labour force, number of persons	Women	2020	340000.0
Denmark	45-54 years	Labour force, number of persons	Women	2021	343500.0
Denmark	45-54 years	Unemployment rate, %	Total	2013	5.3
Denmark	45-54 years	Unemployment rate, %	Total	2014	4.8
Denmark	45-54 years	Unemployment rate, %	Total	2015	4.8
Denmark	45-54 years	Unemployment rate, %	Total	2016	3.8
Denmark	45-54 years	Unemployment rate, %	Total	2017	3.6
Denmark	45-54 years	Unemployment rate, %	Total	2018	2.8
Denmark	45-54 years	Unemployment rate, %	Total	2019	3.0
Denmark	45-54 years	Unemployment rate, %	Total	2020	3.2
Denmark	45-54 years	Unemployment rate, %	Total	2021	3.0
Denmark	45-54 years	Unemployment rate, %	Men	2013	5.3
Denmark	45-54 years	Unemployment rate, %	Men	2014	4.6
Denmark	45-54 years	Unemployment rate, %	Men	2015	4.6
Denmark	45-54 years	Unemployment rate, %	Men	2016	3.6
Denmark	45-54 years	Unemployment rate, %	Men	2017	3.8
Denmark	45-54 years	Unemployment rate, %	Men	2018	2.8
Denmark	45-54 years	Unemployment rate, %	Men	2019	3.0
Denmark	45-54 years	Unemployment rate, %	Men	2020	3.1
Denmark	45-54 years	Unemployment rate, %	Men	2021	3.1
Denmark	45-54 years	Unemployment rate, %	Women	2013	5.3
